car,model,year,body part,shop1,shop2,shop3,source
peugeot,308,2018,side bumper(r),213.4,562.77,1146.94,synthetic
peugeot,308,2018,car hood,849.55,2075.89,4110.69,synthetic
peugeot,308,2018,car boot,988.98,2845.36,4700.31,synthetic
peugeot,308,2018,fender (f/l),258.99,849.34,1253.6,synthetic
peugeot,308,2018,fender (f/r),298.48,741.51,1344.39,synthetic
peugeot,308,2018,fender (r/l),383.04,1028.53,1321.36,synthetic
peugeot,308,2018,fender (r/r),344.08,852.23,1322.96,synthetic
peugeot,308,2018,headlight (l),,3127.96,4839.39,synthetic
peugeot,308,2018,headlight (r),446.93,2764.14,5076.56,synthetic
peugeot,308,2018,rear light (l),312.87,1907.05,3029.4,synthetic
peugeot,308,2018,rear light (r),259.08,1677.56,2896.17,synthetic
peugeot,308,2018,driver door(f/r),1477.57,3435.97,5239.87,synthetic
peugeot,308,2018,passenger door (f/l),1052.97,3721.06,5429.02,synthetic
peugeot,308,2018,passenger door (r/l),1202.43,3175.85,4450.24,synthetic
peugeot,308,2018,passenger door (r/r),1042.5,3257.74,5343.95,synthetic
peugeot,308,2019,front bumper,478.56,1246.26,1836.63,synthetic
peugeot,308,2019,rear bumper,334.61,1103.74,1746.06,synthetic
peugeot,308,2019,side bumper(l),264.11,616.33,1241.73,synthetic
peugeot,308,2019,side bumper(r),200.89,713.83,1044.36,synthetic
peugeot,308,2019,car hood,,2181.57,4525.83,synthetic
peugeot,308,2019,car boot,902.68,3051.47,4480.52,synthetic
peugeot,308,2019,fender (f/l),316.08,857.28,1630.52,synthetic
peugeot,308,2019,fender (f/r),373.49,1028.94,1482.67,synthetic
peugeot,308,2019,fender (r/l),350.21,1115.63,1433.54,synthetic
peugeot,308,2019,fender (r/r),367.37,946.28,1640.95,synthetic
peugeot,308,2019,headlight (l),402.64,2862.81,6158.58,synthetic
peugeot,308,2019,headlight (r),595.82,3429.68,6492.86,synthetic
peugeot,308,2019,rear light (l),276.98,1608.64,3574.45,synthetic
peugeot,308,2019,rear light (r),246.86,1748.05,3715.05,synthetic
peugeot,308,2019,driver door(f/r),1303.16,3553.43,5449.64,synthetic
peugeot,308,2019,passenger door (f/l),1269.46,3115.76,6235.24,synthetic
peugeot,308,2019,passenger door (r/l),1417.3,3653.64,4986.53,synthetic
peugeot,308,2019,passenger door (r/r),1241.58,3683.21,4991.35,synthetic
peugeot,308,2020,front bumper,525.14,1248.81,1969.42,synthetic
peugeot,308,2020,rear bumper,433.31,1121.04,2046.55,synthetic
peugeot,308,2020,side bumper(l),292.7,695.2,1376.47,synthetic
peugeot,308,2020,side bumper(r),255.44,662.84,1141.25,synthetic
peugeot,308,2020,car hood,815.43,2968.44,3971.45,synthetic
peugeot,308,2020,car boot,1008.61,2615.83,4580.54,synthetic
peugeot,308,2020,fender (f/l),358.57,960.51,1630.22,synthetic
peugeot,308,2020,fender (f/r),289.11,978.25,1798.21,synthetic
peugeot,308,2020,fender (r/l),423.65,992.46,1820.42,synthetic
peugeot,308,2020,fender (r/r),,1202.04,1554.6,synthetic
peugeot,308,2020,headlight (l),597.69,3730.99,5719.39,synthetic
peugeot,308,2020,headlight (r),435.31,3204.37,6705.53,synthetic
peugeot,308,2020,rear light (l),303.98,1884.41,3165.65,synthetic
peugeot,308,2020,rear light (r),,2238.62,3895.53,synthetic
peugeot,308,2020,driver door(f/r),1667.72,4194.13,6716.46,synthetic
peugeot,308,2020,passenger door (f/l),1379.72,3637.14,5637.06,synthetic
peugeot,308,2020,passenger door (r/l),1211.82,3534.09,6095.29,synthetic
peugeot,308,2020,passenger door (r/r),1110.0,4038.74,6364.94,synthetic
peugeot,308,2021,front bumper,,1441.26,2562.56,synthetic
peugeot,308,2021,rear bumper,400.12,1164.01,1959.86,synthetic
peugeot,308,2021,side bumper(l),302.42,885.79,1370.68,synthetic
peugeot,308,2021,side bumper(r),324.18,850.17,1309.29,synthetic
peugeot,308,2021,car hood,868.71,2749.11,5286.44,synthetic
peugeot,308,2021,car boot,,3649.82,5649.89,synthetic
peugeot,308,2021,fender (f/l),330.17,901.02,1784.15,synthetic
peugeot,308,2021,fender (f/r),328.17,1202.32,1742.11,synthetic
peugeot,308,2021,fender (r/l),422.94,1184.96,1640.2,synthetic
peugeot,308,2021,fender (r/r),474.76,1110.76,1846.31,synthetic
peugeot,308,2021,headlight (l),471.41,3285.62,6639.08,synthetic
peugeot,308,2021,headlight (r),472.81,4028.28,7503.88,synthetic
peugeot,308,2021,rear light (l),394.92,1932.81,4268.96,synthetic
peugeot,308,2021,rear light (r),408.43,2405.97,4039.33,synthetic
peugeot,308,2021,driver door(f/r),1580.37,3834.21,6625.28,synthetic
peugeot,308,2021,passenger door (f/l),1275.03,4283.97,7503.85,synthetic
peugeot,308,2021,passenger door (r/l),1610.21,4260.46,6805.35,synthetic
peugeot,308,2021,passenger door (r/r),1453.87,4339.5,6530.21,synthetic
peugeot,308,2022,front bumper,567.59,1613.21,2306.32,synthetic
peugeot,308,2022,rear bumper,480.12,1213.72,2285.76,synthetic
peugeot,308,2022,side bumper(l),306.76,742.27,1263.44,synthetic
peugeot,308,2022,side bumper(r),359.22,798.77,1478.38,synthetic
peugeot,308,2022,car hood,950.03,3389.44,5395.95,synthetic
peugeot,308,2022,car boot,1192.59,2986.91,5702.53,synthetic
peugeot,308,2022,fender (f/l),346.76,1054.03,1796.25,synthetic
peugeot,308,2022,fender (f/r),489.94,971.67,1956.75,synthetic
peugeot,308,2022,fender (r/l),430.76,1288.21,2138.89,synthetic
peugeot,308,2022,fender (r/r),464.01,1145.61,2077.84,synthetic
peugeot,308,2022,headlight (l),629.53,3722.47,7430.19,synthetic
peugeot,308,2022,headlight (r),538.08,4375.16,6476.64,synthetic
peugeot,308,2022,rear light (l),327.16,1921.66,3636.33,synthetic
peugeot,308,2022,rear light (r),422.31,2084.61,4534.39,synthetic
peugeot,308,2022,driver door(f/r),1595.3,4504.59,7189.7,synthetic
peugeot,308,2022,passenger door (f/l),1494.4,4204.98,7838.31,synthetic
peugeot,308,2022,passenger door (r/l),1775.45,3943.2,6987.75,synthetic
peugeot,308,2022,passenger door (r/r),1532.99,3682.85,6690.4,synthetic
peugeot,308,2023,front bumper,,1776.83,2420.93,synthetic
peugeot,308,2023,rear bumper,395.1,1621.59,2390.96,synthetic
peugeot,308,2023,side bumper(l),365.98,1015.16,1457.82,synthetic
peugeot,308,2023,side bumper(r),360.8,965.04,1391.99,synthetic
peugeot,308,2023,car hood,,3042.58,5327.65,synthetic
peugeot,308,2023,car boot,1108.19,3982.88,5346.9,synthetic
peugeot,308,2023,fender (f/l),437.91,1034.04,2174.74,synthetic
peugeot,308,2023,fender (f/r),,1123.3,1826.64,synthetic
peugeot,308,2023,fender (r/l),521.2,1447.24,1925.09,synthetic
peugeot,308,2023,fender (r/r),523.59,1402.14,2023.22,synthetic
peugeot,308,2023,headlight (l),605.51,4385.99,8172.43,synthetic
peugeot,308,2023,headlight (r),617.39,4620.16,8154.04,synthetic
peugeot,308,2023,rear light (l),430.32,2289.51,4434.41,synthetic
peugeot,308,2023,rear light (r),324.74,2396.87,4558.03,synthetic
peugeot,308,2023,driver door(f/r),,4782.75,8419.31,synthetic
peugeot,308,2023,passenger door (f/l),1573.04,4807.64,7224.17,synthetic
peugeot,308,2023,passenger door (r/l),1796.11,3774.69,6967.09,synthetic
peugeot,308,2023,passenger door (r/r),1542.4,4842.37,7489.81,synthetic
peugeot,308,2024,front bumper,697.39,1678.06,3030.94,synthetic
peugeot,308,2024,rear bumper,550.9,1678.32,2386.57,synthetic
peugeot,308,2024,side bumper(l),302.15,929.71,1542.45,synthetic
peugeot,308,2024,side bumper(r),393.17,1033.79,1693.31,synthetic
peugeot,308,2024,car hood,1352.13,3437.14,5570.54,synthetic
peugeot,308,2024,car boot,,4174.09,6244.93,synthetic
peugeot,308,2024,fender (f/l),521.01,1076.77,2165.53,synthetic
peugeot,308,2024,fender (f/r),447.36,1161.38,2166.11,synthetic
peugeot,308,2024,fender (r/l),514.05,1530.02,1944.81,synthetic
peugeot,308,2024,fender (r/r),548.78,1487.99,2011.54,synthetic
peugeot,308,2024,headlight (l),702.71,4223.34,7319.33,synthetic
peugeot,308,2024,headlight (r),593.85,4109.88,7624.43,synthetic
peugeot,308,2024,rear light (l),441.45,2723.01,4313.24,synthetic
peugeot,308,2024,rear light (r),,2750.13,5035.15,synthetic
peugeot,308,2024,driver door(f/r),1962.94,4268.98,8123.15,synthetic
peugeot,308,2024,passenger door (f/l),1693.36,4714.53,8262.73,synthetic
peugeot,308,2024,passenger door (r/l),1880.64,4400.88,6580.33,synthetic
peugeot,308,2024,passenger door (r/r),1573.06,4439.27,7667.51,synthetic
volkswagen,polo,2018,front bumper,322.47,996.81,1859.2,synthetic
volkswagen,polo,2018,rear bumper,329.13,960.67,1428.75,synthetic
volkswagen,polo,2018,side bumper(l),231.08,523.85,927.75,synthetic
volkswagen,polo,2018,side bumper(r),204.29,680.75,878.28,synthetic
volkswagen,polo,2018,car hood,610.22,2396.53,3175.17,synthetic
volkswagen,polo,2018,car boot,919.93,2526.05,3847.3,synthetic
volkswagen,polo,2018,fender (f/l),268.53,715.55,1170.89,synthetic
volkswagen,polo,2018,fender (f/r),254.08,720.9,1307.4,synthetic
volkswagen,polo,2018,fender (r/l),320.77,715.06,1194.53,synthetic
volkswagen,polo,2018,fender (r/r),283.03,718.77,1361.62,synthetic
volkswagen,polo,2018,headlight (l),444.95,2474.39,4329.77,synthetic
volkswagen,polo,2018,headlight (r),378.15,2800.47,5143.0,synthetic
volkswagen,polo,2018,rear light (l),233.14,1421.21,2865.63,synthetic
volkswagen,polo,2018,rear light (r),297.03,1345.58,2568.04,synthetic
volkswagen,polo,2018,driver door(f/r),1225.97,3355.84,4550.3,synthetic
volkswagen,polo,2018,passenger door (f/l),,3172.64,4791.99,synthetic
volkswagen,polo,2018,passenger door (r/l),1084.83,2560.2,4426.51,synthetic
volkswagen,polo,2018,passenger door (r/r),1007.59,3046.87,4145.12,synthetic
volkswagen,polo,2019,front bumper,504.14,985.25,1600.29,synthetic
volkswagen,polo,2019,rear bumper,278.44,1072.28,1828.67,synthetic
volkswagen,polo,2019,side bumper(l),,629.95,1115.16,synthetic
volkswagen,polo,2019,side bumper(r),234.92,664.44,1093.38,synthetic
volkswagen,polo,2019,car hood,820.73,1989.98,3507.18,synthetic
volkswagen,polo,2019,car boot,993.83,2195.44,3977.93,synthetic
volkswagen,polo,2019,fender (f/l),274.68,768.62,1217.92,synthetic
volkswagen,polo,2019,fender (f/r),330.55,858.23,1417.26,synthetic
volkswagen,polo,2019,fender (r/l),392.71,974.34,1541.58,synthetic
volkswagen,polo,2019,fender (r/r),390.21,896.26,1333.08,synthetic
volkswagen,polo,2019,headlight (l),,3077.85,5319.24,synthetic
volkswagen,polo,2019,headlight (r),430.21,3235.43,5399.26,synthetic
volkswagen,polo,2019,rear light (l),247.0,1583.04,3310.93,synthetic
volkswagen,polo,2019,rear light (r),303.45,1625.51,3118.53,synthetic
volkswagen,polo,2019,driver door(f/r),1309.01,3180.19,5219.03,synthetic
volkswagen,polo,2019,passenger door (f/l),1420.69,2825.6,5704.45,synthetic
volkswagen,polo,2019,passenger door (r/l),1108.56,2557.9,4607.37,synthetic
volkswagen,polo,2019,passenger door (r/r),932.68,2978.22,5334.37,synthetic
volkswagen,polo,2020,front bumper,502.82,1169.19,2021.38,synthetic
volkswagen,polo,2020,rear bumper,308.62,962.66,1602.25,synthetic
volkswagen,polo,2020,side bumper(l),259.6,769.23,1222.5,synthetic
volkswagen,polo,2020,side bumper(r),205.64,646.55,1084.91,synthetic
volkswagen,polo,2020,car hood,816.87,2461.98,3920.55,synthetic
volkswagen,polo,2020,car boot,1102.46,3000.4,4337.44,synthetic
volkswagen,polo,2020,fender (f/l),383.63,846.77,1410.53,synthetic
volkswagen,polo,2020,fender (f/r),382.11,994.04,1322.19,synthetic
volkswagen,polo,2020,fender (r/l),364.91,950.93,1429.45,synthetic
volkswagen,polo,2020,fender (r/r),382.57,1046.35,1675.64,synthetic
volkswagen,polo,2020,headlight (l),475.35,3187.93,5220.68,synthetic
volkswagen,polo,2020,headlight (r),424.69,3265.14,5315.13,synthetic
volkswagen,polo,2020,rear light (l),253.18,1505.69,3418.51,synthetic
volkswagen,polo,2020,rear light (r),,1590.33,2923.37,synthetic
volkswagen,polo,2020,driver door(f/r),1125.5,3901.01,5331.41,synthetic
volkswagen,polo,2020,passenger door (f/l),1094.11,3200.78,5710.23,synthetic
volkswagen,polo,2020,passenger door (r/l),1093.94,2781.84,5060.89,synthetic
volkswagen,polo,2020,passenger door (r/r),1081.37,3649.89,5341.85,synthetic
volkswagen,polo,2021,front bumper,469.7,1257.26,2103.65,synthetic
volkswagen,polo,2021,rear bumper,412.8,1032.91,1909.65,synthetic
volkswagen,polo,2021,side bumper(l),298.99,766.89,1224.68,synthetic
volkswagen,polo,2021,side bumper(r),271.4,653.07,1167.72,synthetic
volkswagen,polo,2021,car hood,934.69,2374.52,4227.36,synthetic
volkswagen,polo,2021,car boot,,2958.11,4766.62,synthetic
volkswagen,polo,2021,fender (f/l),387.86,831.36,1552.75,synthetic
volkswagen,polo,2021,fender (f/r),,1008.83,1469.88,synthetic
volkswagen,polo,2021,fender (r/l),416.06,1026.42,1782.24,synthetic
volkswagen,polo,2021,fender (r/r),434.37,1011.02,1583.35,synthetic
volkswagen,polo,2021,headlight (l),510.65,2985.16,6593.64,synthetic
volkswagen,polo,2021,headlight (r),513.78,2878.55,5912.42,synthetic
volkswagen,polo,2021,rear light (l),362.7,1723.91,3111.17,synthetic
volkswagen,polo,2021,rear light (r),,1915.95,3862.03,synthetic
volkswagen,polo,2021,driver door(f/r),1471.19,3255.52,5894.4,synthetic
volkswagen,polo,2021,passenger door (f/l),1351.84,4289.11,6162.12,synthetic
volkswagen,polo,2021,passenger door (r/l),,3274.85,5385.26,synthetic
volkswagen,polo,2021,passenger door (r/r),1234.07,3391.82,5852.16,synthetic
volkswagen,polo,2022,front bumper,560.65,1165.82,2067.34,synthetic
volkswagen,polo,2022,rear bumper,403.96,1038.67,2181.35,synthetic
volkswagen,polo,2022,side bumper(l),282.57,683.25,1376.34,synthetic
volkswagen,polo,2022,side bumper(r),308.46,844.72,1387.67,synthetic
volkswagen,polo,2022,car hood,791.06,2914.33,4753.58,synthetic
volkswagen,polo,2022,car boot,962.39,2854.12,5659.23,synthetic
volkswagen,polo,2022,fender (f/l),429.95,1095.29,1701.98,synthetic
volkswagen,polo,2022,fender (f/r),427.13,1040.43,1716.05,synthetic
volkswagen,polo,2022,fender (r/l),402.32,1151.26,1659.09,synthetic
volkswagen,polo,2022,fender (r/r),376.28,997.24,1635.48,synthetic
volkswagen,polo,2022,headlight (l),,3518.64,5983.55,synthetic
volkswagen,polo,2022,headlight (r),597.9,3387.74,6967.58,synthetic
volkswagen,polo,2022,rear light (l),372.06,1876.51,3866.63,synthetic
volkswagen,polo,2022,rear light (r),391.06,2096.73,3540.33,synthetic
volkswagen,polo,2022,driver door(f/r),1295.63,4205.2,6031.36,synthetic
volkswagen,polo,2022,passenger door (f/l),1339.21,4166.26,6956.89,synthetic
volkswagen,polo,2022,passenger door (r/l),1530.62,3307.87,5329.41,synthetic
volkswagen,polo,2022,passenger door (r/r),1313.01,3575.72,5248.18,synthetic
volkswagen,polo,2023,front bumper,446.43,1615.39,2207.15,synthetic
volkswagen,polo,2023,rear bumper,351.68,1358.35,2064.43,synthetic
volkswagen,polo,2023,side bumper(l),339.64,789.34,1504.03,synthetic
volkswagen,polo,2023,side bumper(r),332.27,919.18,1289.35,synthetic
volkswagen,polo,2023,car hood,810.36,2582.72,5486.7,synthetic
volkswagen,polo,2023,car boot,1292.75,3638.54,5959.56,synthetic
volkswagen,polo,2023,fender (f/l),351.47,929.35,1726.4,synthetic
volkswagen,polo,2023,fender (f/r),317.12,1032.86,1884.12,synthetic
volkswagen,polo,2023,fender (r/l),,1199.69,1742.24,synthetic
volkswagen,polo,2023,fender (r/r),,1189.17,1979.22,synthetic
volkswagen,polo,2023,headlight (l),667.29,3857.53,6964.37,synthetic
volkswagen,polo,2023,headlight (r),673.71,3821.13,6993.28,synthetic
volkswagen,polo,2023,rear light (l),389.03,2099.41,4115.12,synthetic
volkswagen,polo,2023,rear light (r),314.54,2198.47,4322.83,synthetic
volkswagen,polo,2023,driver door(f/r),1468.84,4248.99,6385.24,synthetic
volkswagen,polo,2023,passenger door (f/l),1869.76,4403.01,7361.19,synthetic
volkswagen,polo,2023,passenger door (r/l),1524.78,3352.3,6203.91,synthetic
volkswagen,polo,2023,passenger door (r/r),1574.39,3723.66,6936.87,synthetic
volkswagen,polo,2024,front bumper,580.24,1621.08,2604.04,synthetic
volkswagen,polo,2024,rear bumper,414.87,1226.48,2353.56,synthetic
volkswagen,polo,2024,side bumper(l),270.94,934.79,1434.8,synthetic
volkswagen,polo,2024,side bumper(r),352.74,793.35,1283.02,synthetic
volkswagen,polo,2024,car hood,1081.46,3294.14,5600.39,synthetic
volkswagen,polo,2024,car boot,1472.41,3560.37,5785.58,synthetic
volkswagen,polo,2024,fender (f/l),357.0,1164.42,1765.0,synthetic
volkswagen,polo,2024,fender (f/r),,1171.34,1799.87,synthetic
volkswagen,polo,2024,fender (r/l),370.46,1184.24,1772.14,synthetic
volkswagen,polo,2024,fender (r/r),525.31,1351.36,2043.54,synthetic
volkswagen,polo,2024,headlight (l),711.86,4392.79,6724.03,synthetic
volkswagen,polo,2024,headlight (r),,4294.23,8117.43,synthetic
volkswagen,polo,2024,rear light (l),432.24,2341.57,4614.81,synthetic
volkswagen,polo,2024,rear light (r),,1961.98,3980.18,synthetic
volkswagen,polo,2024,driver door(f/r),1972.77,4878.42,7865.6,synthetic
volkswagen,polo,2024,passenger door (f/l),1382.51,4301.91,6505.39,synthetic
volkswagen,polo,2024,passenger door (r/l),1385.77,4054.27,6262.11,synthetic
volkswagen,polo,2024,passenger door (r/r),1347.31,3659.17,7383.21,synthetic
volkswagen,golf,2018,front bumper,565.06,1235.26,1931.49,synthetic
volkswagen,golf,2018,rear bumper,348.01,1054.47,1749.95,synthetic
volkswagen,golf,2018,side bumper(l),,691.14,1239.69,synthetic
volkswagen,golf,2018,side bumper(r),225.47,789.48,1089.16,synthetic
volkswagen,golf,2018,car hood,973.98,2286.02,3824.39,synthetic
volkswagen,golf,2018,car boot,939.39,2944.98,5107.07,synthetic
volkswagen,golf,2018,fender (f/l),350.98,936.55,1399.31,synthetic
volkswagen,golf,2018,fender (f/r),309.22,931.59,1376.61,synthetic
volkswagen,golf,2018,fender (r/l),345.05,1090.68,1443.28,synthetic
volkswagen,golf,2018,fender (r/r),367.78,1061.63,1643.79,synthetic
volkswagen,golf,2018,headlight (l),566.52,3580.97,5684.21,synthetic
volkswagen,golf,2018,headlight (r),579.38,3704.28,6506.23,synthetic
volkswagen,golf,2018,rear light (l),268.69,1847.1,3597.18,synthetic
volkswagen,golf,2018,rear light (r),303.94,2041.02,3286.91,synthetic
volkswagen,golf,2018,driver door(f/r),1309.3,3466.66,5884.3,synthetic
volkswagen,golf,2018,passenger door (f/l),1156.55,3322.12,6594.66,synthetic
volkswagen,golf,2018,passenger door (r/l),1309.54,3437.39,5426.45,synthetic
volkswagen,golf,2018,passenger door (r/r),1137.21,3410.54,5273.11,synthetic
volkswagen,golf,2019,front bumper,440.3,1387.53,2036.78,synthetic
volkswagen,golf,2019,rear bumper,358.47,1096.46,2177.47,synthetic
volkswagen,golf,2019,side bumper(l),322.45,890.31,1307.18,synthetic
volkswagen,golf,2019,side bumper(r),261.58,850.0,1244.3,synthetic
volkswagen,golf,2019,car hood,938.85,3039.14,4915.99,synthetic
volkswagen,golf,2019,car boot,1177.73,2859.49,4793.13,synthetic
volkswagen,golf,2019,fender (f/l),330.43,938.08,1454.37,synthetic
volkswagen,golf,2019,fender (f/r),410.18,1048.37,1751.65,synthetic
volkswagen,golf,2019,fender (r/l),397.19,1026.12,1574.15,synthetic
volkswagen,golf,2019,fender (r/r),471.9,925.86,1656.9,synthetic
volkswagen,golf,2019,headlight (l),493.11,3915.83,6376.75,synthetic
volkswagen,golf,2019,headlight (r),608.21,3126.82,6406.36,synthetic
volkswagen,golf,2019,rear light (l),343.29,2301.16,3909.46,synthetic
volkswagen,golf,2019,rear light (r),373.78,1803.54,3258.21,synthetic
volkswagen,golf,2019,driver door(f/r),1375.04,3959.93,6603.56,synthetic
volkswagen,golf,2019,passenger door (f/l),,3948.91,5732.37,synthetic
volkswagen,golf,2019,passenger door (r/l),1405.18,3558.85,6353.46,synthetic
volkswagen,golf,2019,passenger door (r/r),,3570.66,5505.03,synthetic
